"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-02","0.02","0.0","0.0","50","58","42"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-03","0.00","0.0","0.0","49","61","36"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-04","0.00","0.0","0.0","49","63","35"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-05","0.02","0.0","0.0","54","64","45"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-06","0.00","0.0","0.0","58","73","42"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-07","0.00","0.0","0.0","54","65","42"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-08","0.19","0.0","0.0","48","57","38"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-09","0.00","0.0","0.0","47","60","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-10","0.00","0.0","0.0","50","63","37"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-11","0.00","0.0","0.0","53","67","38"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-12","0.66","0.0","0.0","59","76","41"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-13","0.13","0.0","0.0","63","69","58"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-14","0.06","0.0","0.0","52","57","46"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-15","0.04","0.0","0.0","41","47","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-16","0.24","0.0","0.0","49","64","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-17","0.00","0.0","0.0","51","63","37"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-18","0.00","0.0","0.0","51","64","37"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-19","0.00","0.0","0.0","59","69","48"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-20","0.00","0.0","0.0","57","73","40"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-21","0.00","0.0","0.0","63","75","52"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-22","0.00","0.0","0.0","65","76","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-23","0.00","0.0","0.0","63","81","46"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-24","0.00","0.0","0.0","66","85","47"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-25","0.00","0.0","0.0","71","85","56"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-26","0.22","0.0","0.0","69","78","59"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-27","0.14","0.0","0.0","72","84","60"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-28","0.00","0.0","0.0","76","90","63"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-29","0.00","0.0","0.0","77","88","66"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-30","0.00","0.0","0.0","72","81","63"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-05-31","0.00","0.0","0.0","66","78","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-01","0.02","0.0","0.0","60","68","51"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-02","0.00","0.0","0.0","72","86","58"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-03","0.00","0.0","0.0","66","79","53"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-04","0.44","0.0","0.0","69","83","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-05","0.08","0.0","0.0","68","75","61"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-06","0.10","0.0","0.0","69","79","59"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-07","0.00","0.0","0.0","63","68","58"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-08","0.00","0.0","0.0","51","57","45"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-09","0.00","0.0","0.0","57","69","45"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-10","0.81","0.0","0.0","58","75","41"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-11","0.00","0.0","0.0","69","87","52"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-12","0.00","0.0","0.0","62","69","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-13","0.00","0.0","0.0","58","64","51"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-14","0.00","0.0","0.0","59","73","44"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-15","0.02","0.0","0.0","62","79","45"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-16","0.00","0.0","0.0","69","80","59"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-17","0.00","0.0","0.0","69","86","53"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-18","0.00","0.0","0.0","72","90","55"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-19","0.00","0.0","0.0","75","91","58"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-20","0.00","0.0","0.0","82","94","71"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-21","0.01","0.0","0.0","67","79","55"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-22","0.00","0.0","0.0","69","78","59"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-23","0.00","0.0","0.0","64","77","51"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-24","0.00","0.0","0.0","69","82","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-25","0.00","0.0","0.0","70","86","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-26","0.11","0.0","0.0","75","91","58"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-27","0.00","0.0","0.0","81","90","71"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-28","0.00","0.0","0.0","67","74","59"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-29","0.00","0.0","0.0","68","79","57"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-06-30","0.00","0.0","0.0","65","82","48"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-01","0.13","0.0","0.0","63","72","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-02","0.00","0.0","0.0","66","78","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-03","0.00","0.0","0.0","68","83","53"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-04","0.00","0.0","0.0","69","85","52"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-05","0.00","0.0","0.0","76","90","63"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-06","0.00","0.0","0.0","76","90","62"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-07","0.07","0.0","0.0","80","88","72"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-08","0.01","0.0","0.0","76","85","67"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-09","0.02","0.0","0.0","74","81","67"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-10","0.00","0.0","0.0","72","83","62"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-11","0.00","0.0","0.0","70","81","59"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-12","0.00","0.0","0.0","78","92","64"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-13","0.57","0.0","0.0","82","96","68"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-14","0.09","0.0","0.0","78","88","69"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-15","0.00","0.0","0.0","73","81","65"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-16","0.00","0.0","0.0","67","75","58"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-17","0.00","0.0","0.0","67","81","53"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-18","0.00","0.0","0.0","77","86","68"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-19","0.00","0.0","0.0","66","79","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-20","0.00","0.0","0.0","69","85","52"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-21","0.00","0.0","0.0","76","91","61"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-22","0.00","0.0","0.0","85","96","73"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-23","0.00","0.0","0.0","81","91","72"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-24","0.50","0.0","0.0","74","82","65"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-25","0.00","0.0","0.0","79","89","69"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-26","0.00","0.0","0.0","75","87","63"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-27","0.01","0.0","0.0","77","93","60"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-28","0.16","0.0","0.0","78","86","69"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-29","0.00","0.0","0.0","73","82","64"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-30","0.00","0.0","0.0","73","81","64"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-07-31","0.02","0.0","0.0","72","78","67"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-01","0.04","0.0","0.0","74","85","63"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-02","0.00","0.0","0.0","74","87","61"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-03","0.00","0.0","0.0","74","89","59"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-04","0.00","0.0","0.0","78","92","64"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-05","0.36","0.0","0.0","80","90","70"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-06","0.00","0.0","0.0","76","87","65"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-07","0.00","0.0","0.0","73","83","63"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-08","0.00","0.0","0.0","72","85","60"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-09","0.00","0.0","0.0","73","90","56"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-10","0.00","0.0","0.0","81","96","67"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-11","0.02","0.0","0.0","80","94","66"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-12","0.05","0.0","0.0","86","96","76"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-13","1.20","0.0","0.0","79","86","72"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-14","0.00","0.0","0.0","77","85","69"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-15","0.36","0.0","0.0","71","81","61"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-16","0.09","0.0","0.0","76","83","69"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-17","0.00","0.0","0.0","70","81","59"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-18","0.00","0.0","0.0","76","85","66"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-19","0.06","0.0","0.0","74","86","63"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-20","0.02","0.0","0.0","78","90","67"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-21","0.00","0.0","0.0","75","80","70"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-22","0.00","0.0","0.0","64","75","53"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-23","0.00","0.0","0.0","69","84","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-24","0.28","0.0","0.0","72","85","59"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-25","0.83","0.0","0.0","78","86","71"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-26","0.00","0.0","0.0","75","85","65"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-27","0.01","0.0","0.0","71","82","59"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-28","0.00","0.0","0.0","77","86","67"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-29","0.00","0.0","0.0","72","81","62"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-30","0.00","0.0","0.0","72","86","58"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-08-31","0.00","0.0","0.0","78","84","71"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-01","0.00","0.0","0.0","64","72","56"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-02","0.00","0.0","0.0","66","75","56"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-03","0.00","0.0","0.0","65","79","52"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-04","0.00","0.0","0.0","63","78","48"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-05","0.00","0.0","0.0","69","85","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-06","0.00","0.0","0.0","78","90","64"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-07","0.64","0.0","0.0","81","95","67"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-08","0.00","0.0","0.0","78","85","72"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-09","0.00","0.0","0.0","75","85","65"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-10","0.16","0.0","0.0","72","83","62"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-11","0.00","0.0","0.0","65","73","57"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-12","0.00","0.0","0.0","62","76","47"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-13","0.00","0.0","0.0","68","83","53"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-14","0.00","0.0","0.0","67","72","62"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-15","0.00","0.0","0.0","60","71","49"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-16","0.03","0.0","0.0","61","75","46"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-17","0.29","0.0","0.0","68","73","62"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-18","0.00","0.0","0.0","71","81","61"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-19","0.00","0.0","0.0","69","81","56"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-20","0.00","0.0","0.0","73","84","63"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-21","0.00","0.0","0.0","66","81","51"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-22","0.00","0.0","0.0","70","86","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-23","0.02","0.0","0.0","60","63","55"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-24","0.00","0.0","0.0","57","68","45"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-25","0.00","0.0","0.0","54","67","42"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-26","0.45","0.0","0.0","56","64","47"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-27","0.00","0.0","0.0","59","72","45"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-28","0.00","0.0","0.0","61","72","50"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-29","0.03","0.0","0.0","58","61","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-09-30","0.00","0.0","0.0","60","64","56"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-01","0.06","0.0","0.0","58","60","55"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-02","0.26","0.0","0.0","63","69","58"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-03","0.02","0.0","0.0","60","65","55"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-04","0.00","0.0","0.0","60","68","52"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-05","0.00","0.0","0.0","61","72","51"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-06","0.00","0.0","0.0","66","76","56"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-07","0.24","0.0","0.0","63","73","54"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-08","0.02","0.0","0.0","62","67","56"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-09","0.00","0.0","0.0","49","56","41"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-10","0.00","0.0","0.0","44","57","31"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-11","0.00","0.0","0.0","49","64","33"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-12","0.00","0.0","0.0","58","72","43"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-13","0.00","0.0","0.0","53","55","51"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-14","0.00","0.0","0.0","46","60","33"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-15","0.02","0.0","0.0","53","66","39"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-16","0.18","0.0","0.0","62","69","55"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-17","0.01","0.0","0.0","64","71","57"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-18","0.06","0.0","0.0","68","77","58"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-19","0.17","0.0","0.0","59","70","48"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-20","0.45","0.0","0.0","54","57","52"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-21","0.09","0.0","0.0","47","49","45"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-22","0.00","0.0","0.0","42","47","37"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-23","0.00","0.0","0.0","47","57","37"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-24","0.00","0.0","0.0","46","51","42"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-25","0.00","0.0","0.0","42","46","37"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-26","0.30","0.6","0.0","34","42","26"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-27","0.27","0.0","0.0","35","38","32"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-28","0.00","0.0","0.0","44","55","32"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-29","0.02","0.0","0.0","56","66","45"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-30","0.02","0.0","0.0","43","48","37"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-10-31","0.00","0.0","0.0","38","48","27"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-01","0.00","0.0","0.0","48","63","33"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-02","0.91","0.0","0.0","57","66","47"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-03","0.00","0.0","0.0","53","58","47"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-04","0.00","0.0","0.0","44","54","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-05","0.00","0.0","0.0","51","62","40"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-06","0.00","0.0","0.0","48","58","37"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-07","0.00","0.0","0.0","47","63","30"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-08","0.06","0.0","0.0","47","62","33"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-09","0.00","0.0","0.0","43","45","41"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-10","0.02","0.0","0.0","46","63","29"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-11","0.00","0.0","0.0","41","43","39"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-12","0.00","0.0","0.0","37","50","24"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-13","0.00","0.0","0.0","45","56","35"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-14","0.00","0.0","0.0","47","57","37"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-15","0.00","0.0","0.0","44","58","30"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-16","0.00","0.0","0.0","45","54","35"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-17","0.00","0.0","0.0","42","54","31"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-18","0.00","0.0","0.0","50","64","35"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-19","0.24","0.5","0.0","47","56","37"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-20","0.18","1.6","0.4","31","33","29"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-21","0.01","0.1","1.2","28","33","24"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-22","0.00","0.0","0.8","31","36","27"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-23","0.20","0.8","0.4","27","36","19"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-24","0.08","0.0","0.4","35","41","29"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-25","0.06","0.0","0.0","40","45","36"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-26","0.02","0.0","0.0","40","45","36"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-27","0.00","0.0","0.0","41","47","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-28","0.13","0.0","0.0","41","47","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-29","0.00","0.0","0.0","50","58","41"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-11-30","0.32","0.0","0.0","44","53","36"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-01","0.00","0.0","0.0","36","42","30"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-02","0.05","0.0","0.0","38","42","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-03","0.00","0.0","0.0","36","41","32"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-04","0.34","1.7","0.0","33","36","29"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-05","0.00","0.0","0.8","36","42","30"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-06","0.21","0.0","0.0","35","41","29"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-07","0.00","0.0","0.0","36","38","33"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-08","0.00","0.1","0.0","31","33","28"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-09","0.00","0.0","0.0","26","31","20"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-10","0.00","0.0","0.0","21","28","14"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-11","0.63","6.1","0.0","27","33","20"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-12","0.00","0.0","5.9","31","36","25"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-13","0.00","0.0","5.1","27","30","25"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-14","0.04","0.4","4.7","18","24","13"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-15","0.23","2.9","5.1","13","18","9"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-16","0.46","3.5","7.1","14","25","3"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-17","0.08","0.4","10.2","24","33","16"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-18","0.00","0.0","9.1","21","25","18"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-19","0.00","0.0","8.3","15","22","9"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-20","0.00","0.0","7.5","20","33","7"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-21","0.06","0.7","7.5","25","34","17"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-22","0.00","0.0","7.9","34","39","28"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-23","0.10","0.2","7.5","31","36","27"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-24","0.00","0.0","7.1","36","39","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2016-12-25","0.08","0.0","5.9","33","36","31"
