"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-24","0.00","0.0",,"36","44","29","   29","96.2"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-25","0.00","0.0",,"39","52","27","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-26","0.00","0.0",,"45","53","37","   35","98.4"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-27","0.00","0.0",,"47","55","39","   34","96.2"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-28","0.00","0.0",,"53","64","41","   32","91.7"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-29","0.00","0.0",,"57","71","44","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-04-30","0.00","0.0",,"53","64","42","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-01","0.00","0.0",,"58","70","45","    2","82.8"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-02","0.00","0.0",,"60","73","48","   18","73.8"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-03","0.00","0.0",,"62","78","46","   22","82.8"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-04","0.01","0.0",,"63","76","51","   24","91.7"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-05","0.00","0.0",,"53","62","44","   10","71.6"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-06","0.00","0.0",,"56","71","41","   12","71.6"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-07","0.00","0.0",,"61","77","45","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-08","0.00","0.0",,"67","83","51","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-09","0.38","0.0",,"71","84","57","   26","96.2"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-10","0.32","0.0",,"70","79","61","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-11","0.19","0.0",,"63","69","56","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-12","0.00","0.0",,"54","63","44","   26","120.8"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-13","0.00","0.0",,"49","56","42","   32","87.2"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-14","0.00","0.0",,"53","65","41","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-15","0.01","0.0",,"52","59","45","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-16","0.00","0.0",,"66","78","54","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-17","0.00","0.0",,"66","76","55","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-18","0.00","0.0",,"71","84","58","    0","0.0"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-19","0.00","0.0",,"54","70","39","   30","107.4"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2015-05-20","0.00","0.0",,"50","61","38","   33","82.8"
